Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice,Date,Month,Year,YearMonth,Day
491150,85150,LADIES & GENTLEMEN METAL SIGN,48,2009-12-10 08:30:00,2.1,16525.0,United Kingdom,100.8,2009-12-10,12,2009,2009-12,Thursday
519247,21114,LAVENDER SCENTED FABRIC HEART,10,2010-08-15 14:38:00,1.25,16101.0,United Kingdom,12.5,2010-08-15,8,2010,2010-08,Sunday
539374,21314,SMALL GLASS HEART TRINKET POT,8,2010-12-17 11:40:00,2.1,14769.0,United Kingdom,16.8,2010-12-17,12,2010,2010-12,Friday
559011,85099F,JUMBO BAG STRAWBERRY,10,2011-07-05 12:50:00,2.08,17049.0,United Kingdom,20.8,2011-07-05,7,2011,2011-07,Tuesday
504807,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2010-04-16 12:15:00,2.55,17626.0,United Kingdom,15.3,2010-04-16,4,2010,2010-04,Friday
523634,48194,DOORMAT HEARTS,4,2010-09-23 11:45:00,7.49,13519.0,United Kingdom,29.96,2010-09-23,9,2010,2010-09,Thursday
519194,22497,SET OF 2 TINS VINTAGE BATHROOM ,2,2010-08-13 17:13:00,4.25,16345.0,United Kingdom,8.5,2010-08-13,8,2010,2010-08,Friday
509476,22188,BLACK HEART CARD HOLDER,4,2010-05-24 11:21:00,3.39,17448.0,United Kingdom,13.56,2010-05-24,5,2010,2010-05,Monday
506609,20731,POSY CANDY BAG,1,2010-04-30 15:39:00,1.25,13230.0,United Kingdom,1.25,2010-04-30,4,2010,2010-04,Friday
562219,85231B,CINAMMON SET OF 9 T-LIGHTS,12,2011-08-03 14:14:00,0.85,15089.0,United Kingdom,10.2,2011-08-03,8,2011,2011-08,Wednesday
550885,22502,PICNIC BASKET WICKER SMALL,4,2011-04-21 11:59:00,5.95,16185.0,United Kingdom,23.8,2011-04-21,4,2011,2011-04,Thursday
537199,82616B,FRAPPUCINO SCARF KNITTING KIT,1,2010-12-05 14:06:00,2.95,15894.0,United Kingdom,2.95,2010-12-05,12,2010,2010-12,Sunday
571945,23503,PLAYING CARDS KEEP CALM & CARRY ON,57,2011-10-20 10:34:00,1.25,17354.0,United Kingdom,71.25,2011-10-20,10,2011,2011-10,Thursday
531433,22549,PICTURE DOMINOES,12,2010-11-08 11:54:00,1.45,13317.0,United Kingdom,17.4,2010-11-08,11,2010,2010-11,Monday
567530,23390,DOLLY GIRL MINI BACKPACK,4,2011-09-21 09:33:00,4.15,12390.0,Belgium,16.6,2011-09-21,9,2011,2011-09,Wednesday
536355,35004C,SET OF 3 COLOURED  FLYING DUCKS,3,2010-11-30 17:45:00,5.45,14790.0,United Kingdom,16.35,2010-11-30,11,2010,2010-11,Tuesday
529839,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2010-10-31 12:36:00,0.95,16003.0,United Kingdom,11.4,2010-10-31,10,2010,2010-10,Sunday
523960,85033S,SET/6 SILVER REINDEER T-LIGHTS,8,2010-09-26 12:51:00,0.65,16340.0,United Kingdom,5.2,2010-09-26,9,2010,2010-09,Sunday
504847,22219,LOVEBIRD HANGING DECORATION WHITE ,21,2010-04-16 16:51:00,0.85,17931.0,United Kingdom,17.849999999999998,2010-04-16,4,2010,2010-04,Friday
527959,21667,GLASS CAKE COVER AND PLATE,2,2010-10-19 16:56:00,16.95,14618.0,United Kingdom,33.9,2010-10-19,10,2010,2010-10,Tuesday
547548,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-03-23 15:37:00,3.95,15644.0,United Kingdom,3.95,2011-03-23,3,2011,2011-03,Wednesday
534244,21539,RED RETROSPOT BUTTER DISH,2,2010-11-22 10:59:00,4.95,16972.0,United Kingdom,9.9,2010-11-22,11,2010,2010-11,Monday
496609,22083,PAPER CHAIN KIT RETRO SPOT,6,2010-02-02 16:42:00,2.95,17092.0,United Kingdom,17.700000000000003,2010-02-02,2,2010,2010-02,Tuesday
566254,22961,JAM MAKING SET PRINTED,12,2011-09-11 12:16:00,1.45,13993.0,United Kingdom,17.4,2011-09-11,9,2011,2011-09,Sunday
506177,85065,CREAM SWEETHEART TRAYS,2,2010-04-28 10:52:00,12.75,14770.0,United Kingdom,25.5,2010-04-28,4,2010,2010-04,Wednesday
562882,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-10 11:23:00,4.95,12384.0,Switzerland,19.8,2011-08-10,8,2011,2011-08,Wednesday
533484,22049,WRAP CHRISTMAS SCREEN PRINT,25,2010-11-17 13:09:00,0.19,14299.0,United Kingdom,4.75,2010-11-17,11,2010,2010-11,Wednesday
498899,21476,STEEL SWEETHEART ROUND TABLE CREAM,1,2010-02-23 13:55:00,14.95,13772.0,United Kingdom,14.95,2010-02-23,2,2010,2010-02,Tuesday
501134,21907,I'M ON HOLIDAY METAL SIGN,2,2010-03-14 10:33:00,2.1,13571.0,United Kingdom,4.2,2010-03-14,3,2010,2010-03,Sunday
555569,22215,CAKE STAND WHITE TWO TIER LACE,6,2011-06-05 15:29:00,8.5,12727.0,France,51.0,2011-06-05,6,2011,2011-06,Sunday
543981,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,2011-02-15 08:18:00,3.75,15358.0,United Kingdom,15.0,2011-02-15,2,2011,2011-02,Tuesday
563022,21932,SCANDINAVIAN PAISLEY PICNIC BAG,4,2011-08-11 13:34:00,1.65,17248.0,United Kingdom,6.6,2011-08-11,8,2011,2011-08,Thursday
542727,22971,QUEENS GUARD COFFEE MUG,6,2011-01-31 15:09:00,2.55,17604.0,United Kingdom,15.3,2011-01-31,1,2011,2011-01,Monday
523591,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2010-09-23 10:06:00,1.65,13635.0,United Kingdom,19.8,2010-09-23,9,2010,2010-09,Thursday
568193,23439,HAND WARMER RED LOVE HEART,5,2011-09-25 14:37:00,2.1,17107.0,United Kingdom,10.5,2011-09-25,9,2011,2011-09,Sunday
492314,82483,WOOD 2 DRAWER CABINET WHITE FINISH,3,2009-12-16 12:11:00,5.95,14732.0,United Kingdom,17.85,2009-12-16,12,2009,2009-12,Wednesday
513608,22354,RETROSPOT PADDED SEAT CUSHION,2,2010-06-27 12:01:00,3.75,15547.0,United Kingdom,7.5,2010-06-27,6,2010,2010-06,Sunday
578233,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2011-11-23 12:20:00,0.85,14049.0,United Kingdom,0.85,2011-11-23,11,2011,2011-11,Wednesday
548955,23076,ICE CREAM SUNDAE LIP GLOSS,72,2011-04-05 10:47:00,1.25,12348.0,Finland,90.0,2011-04-05,4,2011,2011-04,Tuesday
522259,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,2010-09-13 12:31:00,0.42,17426.0,United Kingdom,10.08,2010-09-13,9,2010,2010-09,Monday
545901,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,2011-03-07 17:52:00,1.25,15834.0,United Kingdom,1.25,2011-03-07,3,2011,2011-03,Monday
556728,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-06-14 11:36:00,0.85,15719.0,United Kingdom,1.7,2011-06-14,6,2011,2011-06,Tuesday
533102,22620,4 TRADITIONAL SPINNING TOPS,1,2010-11-16 11:35:00,1.25,17897.0,United Kingdom,1.25,2010-11-16,11,2010,2010-11,Tuesday
532042,22697,GREEN REGENCY TEACUP AND SAUCER,2,2010-11-10 14:03:00,2.95,15551.0,United Kingdom,5.9,2010-11-10,11,2010,2010-11,Wednesday
541596,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,5,2011-01-19 16:18:00,1.69,17602.0,United Kingdom,8.45,2011-01-19,1,2011,2011-01,Wednesday
537141,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2010-12-05 12:57:00,2.95,15570.0,United Kingdom,29.5,2010-12-05,12,2010,2010-12,Sunday
569027,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-09-30 10:19:00,4.15,13089.0,United Kingdom,16.6,2011-09-30,9,2011,2011-09,Friday
524305,22694,WICKER STAR ,1,2010-09-28 13:40:00,2.1,14988.0,United Kingdom,2.1,2010-09-28,9,2010,2010-09,Tuesday
552830,22197,SMALL POPCORN HOLDER,36,2011-05-11 13:49:00,0.85,15187.0,United Kingdom,30.6,2011-05-11,5,2011,2011-05,Wednesday
547098,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-03-21 10:13:00,8.5,16384.0,United Kingdom,17.0,2011-03-21,3,2011,2011-03,Monday
574891,21534,DAIRY MAID LARGE MILK JUG,2,2011-11-07 14:28:00,4.95,14606.0,United Kingdom,9.9,2011-11-07,11,2011,2011-11,Monday
512939,22461,SAVOY ART DECO CLOCK,1,2010-06-20 13:43:00,12.75,17618.0,United Kingdom,12.75,2010-06-20,6,2010,2010-06,Sunday
534797,22760,"TRAY, BREAKFAST IN BED",1,2010-11-24 11:51:00,12.75,16016.0,United Kingdom,12.75,2010-11-24,11,2010,2010-11,Wednesday
558196,23194,GYMKHANA TREASURE BOOK BOX,2,2011-06-27 12:38:00,2.25,16033.0,United Kingdom,4.5,2011-06-27,6,2011,2011-06,Monday
511546,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2010-06-09 08:41:00,1.25,13296.0,United Kingdom,15.0,2010-06-09,6,2010,2010-06,Wednesday
552694,21533,RETROSPOT LARGE MILK JUG,3,2011-05-10 15:25:00,4.95,12749.0,United Kingdom,14.85,2011-05-10,5,2011,2011-05,Tuesday
506726,21218,RED SPOTTY BISCUIT TIN,6,2010-05-04 10:03:00,3.75,15240.0,United Kingdom,22.5,2010-05-04,5,2010,2010-05,Tuesday
562560,22535,MAGIC DRAWING SLATE BUNNIES ,4,2011-08-05 17:12:00,0.42,14156.0,EIRE,1.68,2011-08-05,8,2011,2011-08,Friday
494651,21524,SPOTTY  HOME SWEET HOME DOORMAT,2,2010-01-17 12:30:00,6.75,16510.0,United Kingdom,13.5,2010-01-17,1,2010,2010-01,Sunday
577602,22694,WICKER STAR ,12,2011-11-21 08:37:00,2.1,16139.0,United Kingdom,25.200000000000003,2011-11-21,11,2011,2011-11,Monday
574084,84946,ANTIQUE SILVER T-LIGHT GLASS,36,2011-11-02 17:09:00,1.25,14528.0,United Kingdom,45.0,2011-11-02,11,2011,2011-11,Wednesday
526089,21768,WALL MOUNTED VINTAGE ORGANISER,2,2010-10-08 12:14:00,14.95,15281.0,United Kingdom,29.9,2010-10-08,10,2010,2010-10,Friday
512110,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2010-06-13 14:31:00,0.85,15255.0,United Kingdom,20.4,2010-06-13,6,2010,2010-06,Sunday
532143,22212,FOUR HOOK  WHITE LOVEBIRDS,2,2010-11-11 11:44:00,2.1,16782.0,United Kingdom,4.2,2010-11-11,11,2010,2010-11,Thursday
538859,22740,POLKADOT PEN,192,2010-12-14 13:59:00,0.85,16553.0,United Kingdom,163.2,2010-12-14,12,2010,2010-12,Tuesday
490728,37501,TEA TIME TEA SET IN GIFT BOX,2,2009-12-07 16:40:00,6.95,16702.0,United Kingdom,13.9,2009-12-07,12,2009,2009-12,Monday
560729,21242,RED RETROSPOT PLATE ,96,2011-07-20 14:39:00,1.45,17511.0,United Kingdom,139.2,2011-07-20,7,2011,2011-07,Wednesday
514509,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,40,2010-07-04 13:10:00,2.95,15369.0,United Kingdom,118.0,2010-07-04,7,2010,2010-07,Sunday
521350,21758,VINTAGE SHELLS PRINT,2,2010-09-03 14:28:00,6.45,13078.0,United Kingdom,12.9,2010-09-03,9,2010,2010-09,Friday
503064,22567,20 DOLLY PEGS RETROSPOT,2,2010-03-29 17:44:00,1.25,12748.0,United Kingdom,2.5,2010-03-29,3,2010,2010-03,Monday
574915,23284,DOORMAT KEEP CALM AND COME IN,10,2011-11-07 16:17:00,7.08,16779.0,United Kingdom,70.8,2011-11-07,11,2011,2011-11,Monday
533127,22865,HAND WARMER OWL DESIGN,12,2010-11-16 12:46:00,2.1,13611.0,United Kingdom,25.200000000000003,2010-11-16,11,2010,2010-11,Tuesday
577751,23322,LARGE WHITE HEART OF WICKER,3,2011-11-21 14:34:00,2.95,12904.0,United Kingdom,8.850000000000001,2011-11-21,11,2011,2011-11,Monday
561085,20725,LUNCH BAG RED RETROSPOT,10,2011-07-25 09:26:00,1.65,14367.0,United Kingdom,16.5,2011-07-25,7,2011,2011-07,Monday
575499,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,4,2011-11-10 09:56:00,3.75,16003.0,United Kingdom,15.0,2011-11-10,11,2011,2011-11,Thursday
527774,21442,GREEN BIRDHOUSE DECORATION,12,2010-10-19 10:41:00,0.85,12982.0,United Kingdom,10.2,2010-10-19,10,2010,2010-10,Tuesday
525075,22154,ANGEL DECORATION 3 BUTTONS ,22,2010-10-03 15:24:00,0.42,16782.0,United Kingdom,9.24,2010-10-03,10,2010,2010-10,Sunday
576893,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-11-17 08:29:00,1.25,12481.0,Germany,10.0,2011-11-17,11,2011,2011-11,Thursday
501649,21622,VINTAGE UNION JACK CUSHION COVER,1,2010-03-18 12:42:00,4.95,17377.0,United Kingdom,4.95,2010-03-18,3,2010,2010-03,Thursday
550900,21703,BAG 125g SWIRLY MARBLES,72,2011-04-21 12:11:00,0.42,16553.0,United Kingdom,30.24,2011-04-21,4,2011,2011-04,Thursday
570818,20727,LUNCH BAG  BLACK SKULL.,1,2011-10-12 12:47:00,1.65,17841.0,United Kingdom,1.65,2011-10-12,10,2011,2011-10,Wednesday
526273,21169,YOU'RE CONFUSING ME METAL SIGN ,2,2010-10-11 11:34:00,1.69,16520.0,United Kingdom,3.38,2010-10-11,10,2010,2010-10,Monday
561889,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-07-31 13:37:00,1.69,15804.0,United Kingdom,27.04,2011-07-31,7,2011,2011-07,Sunday
518649,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2010-08-10 13:01:00,2.55,13501.0,Switzerland,22.95,2010-08-10,8,2010,2010-08,Tuesday
533594,21025,SPACE FROG,1,2010-11-18 12:14:00,1.25,17776.0,United Kingdom,1.25,2010-11-18,11,2010,2010-11,Thursday
510162,85204,HANGING WOOD AND FELT FLOWER,24,2010-05-27 13:49:00,0.42,14876.0,United Kingdom,10.08,2010-05-27,5,2010,2010-05,Thursday
535945,21871,SAVE THE PLANET MUG,12,2010-11-29 11:53:00,1.25,17671.0,United Kingdom,15.0,2010-11-29,11,2010,2010-11,Monday
568898,21871,SAVE THE PLANET MUG,12,2011-09-29 13:17:00,1.25,13354.0,United Kingdom,15.0,2011-09-29,9,2011,2011-09,Thursday
566452,22945,CHRISTMAS METAL TAGS ASSORTED ,1,2011-09-12 16:14:00,0.85,14901.0,United Kingdom,0.85,2011-09-12,9,2011,2011-09,Monday
554933,22064,PINK DOUGHNUT TRINKET POT ,4,2011-05-27 13:26:00,1.65,13232.0,United Kingdom,6.6,2011-05-27,5,2011,2011-05,Friday
577411,22613,PACK OF 20 SPACEBOY NAPKINS,4,2011-11-20 11:00:00,0.85,17387.0,United Kingdom,3.4,2011-11-20,11,2011,2011-11,Sunday
538841,21355,TOAST ITS - I LOVE YOU ,1,2010-12-14 13:11:00,1.25,16899.0,United Kingdom,1.25,2010-12-14,12,2010,2010-12,Tuesday
543188,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2011-02-04 11:45:00,2.55,12567.0,France,20.4,2011-02-04,2,2011,2011-02,Friday
501473,22047,EMPIRE GIFT WRAP,25,2010-03-16 16:31:00,0.42,17511.0,United Kingdom,10.5,2010-03-16,3,2010,2010-03,Tuesday
493708,47598,NEW ENGLAND EGG WARMER,4,2010-01-05 15:29:00,0.55,15311.0,United Kingdom,2.2,2010-01-05,1,2010,2010-01,Tuesday
580501,23101,SILVER STARS TABLE DECORATION,2,2011-12-04 13:00:00,0.83,14546.0,United Kingdom,1.66,2011-12-04,12,2011,2011-12,Sunday
540803,22966,GINGERBREAD MAN COOKIE CUTTER,5,2011-01-11 12:30:00,1.25,14669.0,United Kingdom,6.25,2011-01-11,1,2011,2011-01,Tuesday
517824,22296,HEART IVORY TRELLIS LARGE,1,2010-08-02 12:42:00,1.65,15990.0,United Kingdom,1.65,2010-08-02,8,2010,2010-08,Monday
537233,21844,RED RETROSPOT MUG,12,2010-12-06 09:37:00,2.95,17428.0,United Kingdom,35.400000000000006,2010-12-06,12,2010,2010-12,Monday
572025,22381,TOY TIDY PINK POLKADOT,5,2011-10-20 11:30:00,2.1,17651.0,United Kingdom,10.5,2011-10-20,10,2011,2011-10,Thursday
513047,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2010-06-21 12:56:00,0.55,17841.0,United Kingdom,1.65,2010-06-21,6,2010,2010-06,Monday
571920,22650,CERAMIC PIRATE CHEST MONEY BANK,4,2011-10-19 16:16:00,1.45,14799.0,United Kingdom,5.8,2011-10-19,10,2011,2011-10,Wednesday
514497,22630,DOLLY GIRL LUNCH BOX,2,2010-07-04 10:36:00,1.95,16782.0,United Kingdom,3.9,2010-07-04,7,2010,2010-07,Sunday
558102,22553,PLASTERS IN TIN SKULLS,1,2011-06-26 14:06:00,1.65,17372.0,United Kingdom,1.65,2011-06-26,6,2011,2011-06,Sunday
543113,22692,DOORMAT WELCOME TO OUR HOME,2,2011-02-03 13:06:00,7.95,13047.0,United Kingdom,15.9,2011-02-03,2,2011,2011-02,Thursday
545595,20666,ECONOMY HOLIDAY PURSE,1,2011-03-04 10:39:00,2.95,14570.0,United Kingdom,2.95,2011-03-04,3,2011,2011-03,Friday
503807,21193,WHITE HONEYCOMB PAPER FAN ,44,2010-04-07 14:12:00,1.69,15061.0,United Kingdom,74.36,2010-04-07,4,2010,2010-04,Wednesday
529093,21491,SET OF THREE VINTAGE GIFT WRAPS,24,2010-10-26 13:39:00,1.95,14911.0,EIRE,46.8,2010-10-26,10,2010,2010-10,Tuesday
533281,22080,RIBBON REEL POLKADOTS ,10,2010-11-16 15:31:00,1.65,13789.0,United Kingdom,16.5,2010-11-16,11,2010,2010-11,Tuesday
551533,22480,RED TEA TOWEL CLASSIC DESIGN,1,2011-05-01 14:58:00,1.25,15407.0,United Kingdom,1.25,2011-05-01,5,2011,2011-05,Sunday
553034,22807,SET OF 6 T-LIGHTS TOADSTOOLS,2,2011-05-12 20:03:00,2.95,17970.0,United Kingdom,5.9,2011-05-12,5,2011,2011-05,Thursday
495957,21356,TOAST ITS - FAIRY FLOWER,12,2010-01-28 09:27:00,1.25,17695.0,United Kingdom,15.0,2010-01-28,1,2010,2010-01,Thursday
519741,22427,ENAMEL FLOWER JUG CREAM,6,2010-08-20 10:44:00,5.95,14156.0,EIRE,35.7,2010-08-20,8,2010,2010-08,Friday
498613,22272,FELTCRAFT DOLL MARIA,6,2010-02-22 09:32:00,2.95,12360.0,Austria,17.700000000000003,2010-02-22,2,2010,2010-02,Monday
524207,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,6,2010-09-28 10:35:00,3.75,12648.0,Germany,22.5,2010-09-28,9,2010,2010-09,Tuesday
558358,23342,MINT DINER WALL CLOCK,1,2011-06-28 15:05:00,8.5,17965.0,United Kingdom,8.5,2011-06-28,6,2011,2011-06,Tuesday
572186,22738,RIBBON REEL SNOWY VILLAGE,10,2011-10-21 10:55:00,1.65,16497.0,United Kingdom,16.5,2011-10-21,10,2011,2011-10,Friday
568526,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,24,2011-09-27 13:04:00,0.79,17656.0,United Kingdom,18.96,2011-09-27,9,2011,2011-09,Tuesday
563370,23298,SPOTTY BUNTING,3,2011-08-16 09:34:00,4.95,16153.0,United Kingdom,14.85,2011-08-16,8,2011,2011-08,Tuesday
496507,85066,CREAM SWEETHEART MINI CHEST,2,2010-02-02 10:25:00,12.75,18175.0,United Kingdom,25.5,2010-02-02,2,2010,2010-02,Tuesday
496530,85206A,CREAM FELT EASTER EGG BASKET,8,2010-02-02 12:47:00,1.65,13538.0,United Kingdom,13.2,2010-02-02,2,2010,2010-02,Tuesday
579516,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,2011-11-29 17:52:00,0.42,17841.0,United Kingdom,0.42,2011-11-29,11,2011,2011-11,Tuesday
532666,22631,CIRCUS PARADE LUNCH BOX ,1,2010-11-14 11:39:00,1.95,15356.0,United Kingdom,1.95,2010-11-14,11,2010,2010-11,Sunday
521811,21755,LOVE BUILDING BLOCK WORD,1,2010-09-08 14:57:00,5.95,16713.0,United Kingdom,5.95,2010-09-08,9,2010,2010-09,Wednesday
510192,10002,INFLATABLE POLITICAL GLOBE ,3,2010-05-27 18:13:00,0.85,17841.0,United Kingdom,2.55,2010-05-27,5,2010,2010-05,Thursday
540179,79066K,RETRO MOD TRAY,1,2011-01-05 12:54:00,0.85,16033.0,United Kingdom,0.85,2011-01-05,1,2011,2011-01,Wednesday
495731,22297,HEART IVORY TRELLIS SMALL,24,2010-01-26 16:19:00,1.25,15959.0,United Kingdom,30.0,2010-01-26,1,2010,2010-01,Tuesday
578811,23291,DOLLY GIRL CHILDRENS CUP,8,2011-11-25 13:28:00,1.25,12438.0,Norway,10.0,2011-11-25,11,2011,2011-11,Friday
511322,17003,BROCADE RING PURSE ,72,2010-06-07 17:15:00,0.21,13975.0,United Kingdom,15.12,2010-06-07,6,2010,2010-06,Monday
569211,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-10-02 12:04:00,1.65,15774.0,United Kingdom,1.65,2011-10-02,10,2011,2011-10,Sunday
561042,23199,JUMBO BAG APPLES,10,2011-07-24 12:18:00,2.08,16305.0,United Kingdom,20.8,2011-07-24,7,2011,2011-07,Sunday
573332,84971S,SMALL HEART FLOWERS HOOK ,4,2011-10-30 11:28:00,0.85,15059.0,United Kingdom,3.4,2011-10-30,10,2011,2011-10,Sunday
497909,22058,CERAMIC LOVE HEARTS DESIGN MUG,1,2010-02-14 13:39:00,1.49,15272.0,United Kingdom,1.49,2010-02-14,2,2010,2010-02,Sunday
571049,23314,VINTAGE CHRISTMAS TABLECLOTH,2,2011-10-13 13:43:00,12.5,16670.0,United Kingdom,25.0,2011-10-13,10,2011,2011-10,Thursday
525248,22049,WRAP CHRISTMAS SCREEN PRINT,25,2010-10-04 14:42:00,0.19,15789.0,United Kingdom,4.75,2010-10-04,10,2010,2010-10,Monday
547114,21936,RED RETROSPOT PICNIC BAG,2,2011-03-21 11:49:00,2.95,14688.0,United Kingdom,5.9,2011-03-21,3,2011,2011-03,Monday
579867,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,2011-11-30 16:41:00,1.95,16265.0,United Kingdom,23.4,2011-11-30,11,2011,2011-11,Wednesday
508654,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2010-05-17 15:54:00,1.65,15296.0,United Kingdom,13.2,2010-05-17,5,2010,2010-05,Monday
489723,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,2009-12-02 10:58:00,1.25,14299.0,United Kingdom,15.0,2009-12-02,12,2009,2009-12,Wednesday
535349,21349,IVY HEART WREATH,2,2010-11-25 16:52:00,6.75,18245.0,United Kingdom,13.5,2010-11-25,11,2010,2010-11,Thursday
515760,82607A,GLASS BONBON JAR PARFUME AUX FLEURE,6,2010-07-14 13:40:00,1.25,13012.0,United Kingdom,7.5,2010-07-14,7,2010,2010-07,Wednesday
498336,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,8,2010-02-18 10:35:00,1.65,12993.0,United Kingdom,13.2,2010-02-18,2,2010,2010-02,Thursday
530123,22727,ALARM CLOCK BAKELIKE RED ,4,2010-11-01 15:05:00,3.75,13359.0,United Kingdom,15.0,2010-11-01,11,2010,2010-11,Monday
530548,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2010-11-03 13:16:00,1.25,13500.0,United Kingdom,15.0,2010-11-03,11,2010,2010-11,Wednesday
577905,85034C,3 ROSE MORRIS BOXED CANDLES,24,2011-11-22 11:51:00,1.25,15497.0,United Kingdom,30.0,2011-11-22,11,2011,2011-11,Tuesday
568703,22065,CHRISTMAS PUDDING TRINKET POT ,42,2011-09-28 15:21:00,0.39,12748.0,United Kingdom,16.38,2011-09-28,9,2011,2011-09,Wednesday
577031,21931,JUMBO STORAGE BAG SUKI,10,2011-11-17 13:00:00,2.08,15298.0,United Kingdom,20.8,2011-11-17,11,2011,2011-11,Thursday
566285,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,2011-09-11 14:51:00,0.42,13611.0,United Kingdom,5.04,2011-09-11,9,2011,2011-09,Sunday
529342,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,2010-10-27 16:41:00,1.49,18060.0,United Kingdom,17.88,2010-10-27,10,2010,2010-10,Wednesday
555876,22161,HEART DECORATION RUSTIC HANGING ,24,2011-06-07 15:28:00,0.19,15799.0,United Kingdom,4.5600000000000005,2011-06-07,6,2011,2011-06,Tuesday
578935,22285,HANGING HEN ON NEST DECORATION,1,2011-11-27 12:52:00,1.65,15351.0,United Kingdom,1.65,2011-11-27,11,2011,2011-11,Sunday
579196,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,5,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,12.3,2011-11-28,11,2011,2011-11,Monday
510320,90019C,SILVER BLACK ORBIT BRACELET,3,2010-05-28 12:15:00,4.95,17822.0,United Kingdom,14.85,2010-05-28,5,2010,2010-05,Friday
489572,21467,CHERRY CROCHET FOOD COVER,1,2009-12-01 13:29:00,3.75,17611.0,United Kingdom,3.75,2009-12-01,12,2009,2009-12,Tuesday
561863,22161,HEART DECORATION RUSTIC HANGING ,96,2011-07-31 10:40:00,0.19,17695.0,United Kingdom,18.24,2011-07-31,7,2011,2011-07,Sunday
519198,21901,"KEY FOB , BACK DOOR ",5,2010-08-15 10:28:00,0.65,16104.0,United Kingdom,3.25,2010-08-15,8,2010,2010-08,Sunday
497913,21770,OPEN CLOSED METAL SIGN,2,2010-02-14 14:38:00,4.95,16713.0,United Kingdom,9.9,2010-02-14,2,2010,2010-02,Sunday
494343,82567,"AIRLINE LOUNGE,METAL SIGN",2,2010-01-13 13:22:00,2.1,15456.0,United Kingdom,4.2,2010-01-13,1,2010,2010-01,Wednesday
578836,22306,SILVER MUG BONE CHINA TREE OF LIFE,6,2011-11-25 15:47:00,1.06,13069.0,United Kingdom,6.36,2011-11-25,11,2011,2011-11,Friday
491622,10123C,HEARTS WRAPPING TAPE ,1,2009-12-11 14:20:00,0.65,13415.0,United Kingdom,0.65,2009-12-11,12,2009,2009-12,Friday
561034,82567,"AIRLINE LOUNGE,METAL SIGN",3,2011-07-24 11:45:00,2.1,15506.0,United Kingdom,6.300000000000001,2011-07-24,7,2011,2011-07,Sunday
536532,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-12-01 13:24:00,0.55,12433.0,Norway,13.2,2010-12-01,12,2010,2010-12,Wednesday
546769,22477,WATERING CAN GARDEN MARKER,10,2011-03-16 14:57:00,1.25,17504.0,United Kingdom,12.5,2011-03-16,3,2011,2011-03,Wednesday
536520,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1,2010-12-01 12:43:00,2.95,14729.0,United Kingdom,2.95,2010-12-01,12,2010,2010-12,Wednesday
551397,85040A,S/4 PINK FLOWER CANDLES IN BOWL,12,2011-04-28 12:55:00,1.65,15952.0,United Kingdom,19.8,2011-04-28,4,2011,2011-04,Thursday
576075,21974,SET OF 36 PAISLEY FLOWER DOILIES,2,2011-11-13 16:16:00,1.45,15861.0,United Kingdom,2.9,2011-11-13,11,2011,2011-11,Sunday
