Description,mean,std,Safety_Stock,Reorder_Point,ABC,Strategy,Risk
RETRO SPOT CANDLE  SMALL,11.774193548387096,9.621883659725382,42.00423365758849,124.42358849629815,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
RETRO SPOT CERAMIC TOASTRACK,6.636363636363637,6.758708062946251,29.505070185760722,75.95961564030617,C,"Low Priority → Low stock, minimal monitoring",High Risk
RETRO SPOT GIANT  TUBE MATCHES,16.87012987012987,31.321066833913722,136.73179350561867,254.82270259652773,B,"Medium Priority → Moderate stock, weekly review",High Risk
RETRO SPOT LAMP,4.016393442622951,3.7394117329315852,16.32436326677319,44.439117365133846,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
RETRO SPOT LARGE MILK JUG,7.610328638497653,6.897722237180807,30.111935126427827,83.38423559591139,A,"High Priority → Maintain high stock, frequent monitoring",Medium Risk
RETRO SPOT MUG,18.207792207792206,21.665724605770666,94.58149681345546,222.0360422680009,B,"Medium Priority → Moderate stock, weekly review",High Risk
RETRO SPOT PADDED SEAT CUSHION,12.289473684210526,11.87299432788964,51.831434010306154,137.85774979977984,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
RETRO SPOT PARTY BAG + STICKER SET,42.40909090909091,141.17454886328926,616.2960337775994,913.1596701412358,C,"Low Priority → Low stock, minimal monitoring",High Risk
RETRO SPOT SMALL MILK JUG,16.989690721649485,22.464089326708763,98.06674975021944,216.99458480176582,B,"Medium Priority → Moderate stock, weekly review",High Risk
RETRO SPOT SMALL TUBE MATCHES,21.104166666666668,51.09732286048625,223.06483476753658,370.79400143420327,B,"Medium Priority → Moderate stock, weekly review",High Risk
RETRO SPOT STORAGE JAR,9.133333333333333,9.552604474814826,41.70179609198262,105.63512942531595,B,"Medium Priority → Moderate stock, weekly review",High Risk
RETRO SPOT SUGAR JAM BOWL,11.4,13.679734468736411,59.71873941936347,139.51873941936347,B,"Medium Priority → Moderate stock, weekly review",High Risk
RETRO SPOT TEA SET CERAMIC 11 PC ,20.44075829383886,34.297439129632174,149.72511599658083,292.81042405345283,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
RETRO SPOT TRADITIONAL TEAPOT ,11.31764705882353,11.760721314032171,51.341307328848714,130.56483674061343,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
RETRO SPOTS BUTTER DISH,10.4,23.16894473211932,101.14378873662976,173.94378873662976,B,"Medium Priority → Moderate stock, weekly review",High Risk
RETRO SPOTS PUDDING BOWL,5.895833333333333,7.089817641124289,30.950525626702195,72.22135896003553,C,"Low Priority → Low stock, minimal monitoring",High Risk
"RETRO TIN ASHTRAY,REVOLUTIONARY",13.0,8.246211251235321,35.99874997829786,126.99874997829787,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
RETROSPOT BABUSHKA DOORSTOP,5.192982456140351,6.376403477138044,27.836123468199407,64.18700066118187,C,"Low Priority → Low stock, minimal monitoring",High Risk
RETROSPOT CANDLE  LARGE,27.6,30.313638294778585,132.33387463155458,325.53387463155457,C,"Low Priority → Low stock, minimal monitoring",High Risk
RETROSPOT CANDLE  MEDIUM,21.352941176470587,28.073369623122105,122.55400490252067,272.0245931378148,C,"Low Priority → Low stock, minimal monitoring",High Risk
RETROSPOT CANDLE  SMALL,23.040816326530614,32.03315937149703,139.84042611772074,301.12614040343504,C,"Low Priority → Low stock, minimal monitoring",High Risk
RETROSPOT CHILDRENS APRON,24.840148698884757,58.28545703235361,254.4445601929249,428.32560108511825,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
RETROSPOT CIGAR BOX MATCHES ,17.50609756097561,34.94386329848994,152.5470740238086,275.0897569506379,B,"Medium Priority → Moderate stock, weekly review",High Risk
RETROSPOT GIANT TUBE MATCHES,16.927419354838708,38.63571231978075,168.66380276455754,287.1557382484285,B,"Medium Priority → Moderate stock, weekly review",High Risk
RETROSPOT HEART HOT WATER BOTTLE,22.42608695652174,40.78146271013868,178.03105391359387,335.013662609246,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
RETROSPOT LAMP,3.234042553191489,3.1365092012625873,13.69239849682096,36.33069636916139,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
RETROSPOT LARGE MILK JUG,6.883333333333334,12.538598704067597,54.73712303432938,102.92045636766272,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
RETROSPOT PADDED SEAT CUSHION,11.652482269503546,13.284784968205887,57.99459145728912,139.56196734381393,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
RETROSPOT PARTY BAG + STICKER SET,25.619909502262445,38.17317432666024,166.6445979367265,345.98396445256367,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
RETROSPOT RED WASHING UP GLOVES,9.088235294117647,13.378243451802406,58.402583501373364,122.0202305601969,B,"Medium Priority → Moderate stock, weekly review",High Risk
RETROSPOT SMALL TUBE MATCHES,12.623287671232877,16.272735993153745,71.03846077101588,159.40147446964602,B,"Medium Priority → Moderate stock, weekly review",High Risk
RETROSPOT TEA SET CERAMIC 11 PC ,18.26813880126183,16.999647073951305,74.21178358034429,202.0887551891771,A,"High Priority → Maintain high stock, frequent monitoring",Medium Risk
RETROSPOT WOODEN HEART DECORATION,17.807692307692307,19.579103643354614,85.4723745708937,210.12622072473985,C,"Low Priority → Low stock, minimal monitoring",High Risk
REVOLVER WOODEN RULER ,32.348684210526315,67.96583285256884,296.70414077251337,523.1449302461976,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
REX CASH+CARRY JUMBO SHOPPER,7.587476979742173,7.332331833536249,32.00921882686962,85.12155768506483,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
RHOMBUS CRYSTAL PERFUME BOTTLE,3.0,1.4142135623730951,6.173734688177003,27.173734688177003,C,"Low Priority → Low stock, minimal monitoring",Low Risk
RIBBON REEL CHRISTMAS PRESENT ,20.93959731543624,22.621512180892395,98.75397759291845,245.33115880097216,B,"Medium Priority → Moderate stock, weekly review",High Risk
RIBBON REEL CHRISTMAS SOCK BAUBLE,19.967532467532468,18.966574944183204,82.79838686621292,222.5711141389402,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
RIBBON REEL FLORA + FAUNA ,8.790419161676647,7.0136118389931115,30.617849985218363,92.1507841169549,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
RIBBON REEL HEARTS DESIGN ,14.450151057401813,20.310761999674348,88.66642156244279,189.81747896425549,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
RIBBON REEL LACE DESIGN ,14.345724907063197,27.693744079358368,120.8967535153119,221.31682786475426,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
RIBBON REEL MAKING SNOWMEN ,17.014388489208635,19.181054062523042,83.73469324030987,202.8354126647703,B,"Medium Priority → Moderate stock, weekly review",High Risk
RIBBON REEL POLKADOTS ,14.07563025210084,19.4073896741376,84.72275901324008,183.25217077794596,B,"Medium Priority → Moderate stock, weekly review",High Risk
RIBBON REEL SNOWY VILLAGE,28.16891891891892,32.55751342556685,142.12948832064924,339.3119207530817,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
RIBBON REEL SOCKS AND MITTENS,15.065934065934066,19.468950892126898,84.99150387402983,190.45304233556828,B,"Medium Priority → Moderate stock, weekly review",High Risk
RIBBON REEL SPOTS DESIGN ,13.796178343949045,16.505530873131196,72.0547244132165,168.62797282085984,B,"Medium Priority → Moderate stock, weekly review",High Risk
RIBBON REEL STRIPES DESIGN ,17.753117206982544,20.924301577561152,91.34482224770643,215.61664269658422,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
"RIBBON REEL, MAKING SNOWMEN ",12.0,4.47213595499958,19.523063284228733,103.52306328422873,C,"Low Priority → Low stock, minimal monitoring",Low Risk
"RIBBON REEL, XMAS SOCK/BAUBLE",25.925925925925927,37.851863002546295,165.24191667261982,346.72339815410135,C,"Low Priority → Low stock, minimal monitoring",High Risk
RIBBONS PURSE ,8.234567901234568,10.628113196774715,46.3969183004408,104.03889360908278,C,"Low Priority → Low stock, minimal monitoring",High Risk
RIDGED BONNE JAM JAR T-LIGHT HOLDER,12.363636363636363,12.804558171085402,55.898166338440824,142.44362088389536,C,"Low Priority → Low stock, minimal monitoring",High Risk
RIDGED GLASS FINGER BOWL,19.775862068965516,25.93855296552901,113.23448485085007,251.66551933360867,C,"Low Priority → Low stock, minimal monitoring",High Risk
RIDGED GLASS PENDANT LAMPSHADE,4.888888888888889,4.255715111601235,18.57828032945999,52.800502551682214,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
RIDGED GLASS POSY VASE ,10.881578947368421,12.361194230616132,53.96266563926153,130.13371827084046,C,"Low Priority → Low stock, minimal monitoring",High Risk
RIDGED GLASS STORAGE JAR CREAM LID,4.647058823529412,7.706681593037992,33.64343883241707,66.17285059712296,C,"Low Priority → Low stock, minimal monitoring",High Risk
RIDGED GLASS T-LIGHT HOLDER,13.527272727272727,10.43827455844958,45.56817968714573,140.25908877805483,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
RING OF ROSES BIRTHDAY CARD,22.66470588235294,27.48489507008486,119.98502532414705,278.6379665006176,C,"Low Priority → Low stock, minimal monitoring",High Risk
RIO PINK STRIPE HAMMOCK,2.0,1.224744871391589,5.346611076186485,19.346611076186484,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
RIVIERA NECKLACE,2.8125,1.4705441169852742,6.419645142061981,26.10714514206198,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROBIN CHRISTMAS CARD,29.660377358490567,26.55831276225844,115.94003983717438,323.5626813466084,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROBOT BIRTHDAY CARD,23.41156462585034,18.12953021462433,79.14427675164026,243.02522913259264,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
ROBOT MUG IN DISPLAY BOX,6.7317073170731705,8.573285222841658,37.4265880204656,84.5485392399778,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROCKING HORSE GREEN CHRISTMAS ,24.65671641791045,31.794477337063135,138.79846216359454,311.3954770889677,B,"Medium Priority → Moderate stock, weekly review",High Risk
ROCKING HORSE RED CHRISTMAS ,31.976878612716764,35.05592770052565,153.03629001251454,376.8744403015319,B,"Medium Priority → Moderate stock, weekly review",High Risk
ROCOCO WALL MIROR,2.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
ROCOCO WALL MIRROR WHITE,2.8846153846153846,2.627956210851666,11.472315673963864,31.664623366271556,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROLL WRAP 50'S CHRISTMAS,35.976470588235294,30.224941006121572,131.9466675347635,383.7819616524106,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
ROLL WRAP 50'S RED CHRISTMAS ,21.56756756756757,17.736334566793527,77.42778521539742,228.4007581883704,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
ROLL WRAP VINTAGE CHRISTMAS,33.22093023255814,37.29734296254445,162.82116516992315,395.3676767978301,B,"Medium Priority → Moderate stock, weekly review",High Risk
ROLL WRAP VINTAGE SPOT ,29.134831460674157,25.792084326237116,112.59507752003005,316.53889774474914,B,"Medium Priority → Moderate stock, weekly review",Medium Risk
ROMANTIC IMAGES GIFT WRAP SET,14.787234042553191,29.679605372425595,129.56601046285823,233.07664876073056,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROMANTIC IMAGES NOTEBOOK SET,15.682926829268293,23.92429625338041,104.44126799482018,214.22175579969823,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROMANTIC IMAGES SCRAP BOOK SET,10.432432432432432,20.90526321360317,91.26171046664257,164.2887374936696,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROMANTIC PINKS RIBBONS ,9.23219814241486,11.580341172647,50.553859686174995,115.17924668307901,B,"Medium Priority → Moderate stock, weekly review",High Risk
ROSE 1 WICK MORRIS BOXED CANDLE,9.483870967741936,24.351418538818947,106.30586591684863,172.69296269104217,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROSE 3 WICK MORRIS BOX CANDLE,11.821428571428571,34.09927591255594,148.86003652079685,231.61003652079685,B,"Medium Priority → Moderate stock, weekly review",High Risk
ROSE CARAVAN DOORSTOP,4.546511627906977,10.261928024120895,44.79834071438273,76.62392210973157,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ROSE COLOUR PAIR HEART HAIR SLIDES,2.6666666666666665,2.179449471770337,9.514364140603409,28.181030807270073,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROSE COTTAGE KEEPSAKE BOX ,8.744,14.660075253954627,63.99840698370243,125.20640698370244,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ROSE DES PADDED FLOOR CUSHION,27.208333333333332,37.79346523531222,164.9869818234022,355.44531515673555,B,"Medium Priority → Moderate stock, weekly review",High Risk
ROSE DU SUD CHILDRENS APRON,1.8571428571428572,1.5118578920369088,6.6,19.6,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROSE DU SUD CHILDS APRON,2.7241379310344827,1.7907809893239703,7.817635898050174,26.88660141529155,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROSE DU SUD COSMETICS BAG,15.846153846153847,79.77156150089766,348.2419271540049,459.1650040770818,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROSE DU SUD CUSHION COVER,2.0,1.4142135623730951,6.173734688177003,20.173734688177003,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROSE DU SUD CUSHION COVER ,3.1153846153846154,1.7961497282113892,7.841073072167925,29.64876537986023,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROSE DU SUD DRAWSTRING BAG,4.4,5.830951894845301,25.454960223893497,56.254960223893505,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROSE DU SUD OVEN GLOVE,4.0181818181818185,2.745305144551392,11.984601231024198,40.111873958296925,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROSE DU SUD WASHBAG ,2.3,1.7250687142735843,7.530769640568641,23.630769640568637,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROSE FLOWER CANDLE+INCENSE 16X16CM,2.75,1.4847711791873703,6.4817532350437395,25.73175323504374,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROSE FOLKART HEART DECORATIONS,17.333333333333332,37.3012490081779,162.83821697176015,284.1715503050935,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROSE PENDANT TRIPLE SHELL NECKLACE,3.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
ROSE PINK METAL FOLDING CHAIR,3.8181818181818183,2.4420557658735733,10.660769203017203,37.38804193028993,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROSE SCENT CANDLE IN JEWELLED BOX,6.6571428571428575,8.127377508108083,35.47998250102981,82.0799825010298,B,"Medium Priority → Moderate stock, weekly review",High Risk
ROSE SCENT CANDLE JEWELLED DRAWER,8.418604651162791,43.77844355825178,191.11434282700952,250.04457538514907,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROSE SCENT CANDLES IN GLASS,14.279069767441861,22.772503868643817,99.41313024503492,199.36661861712795,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROSE SCENTED VOTIVE CANDLE,24.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
ROSES BLUE BASE CUSHION COVER ,3.5,1.9148542155126764,8.359276284463865,32.85927628446387,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROSES IN WHITE HEART CANDLE ,50.138888888888886,88.27073703030364,385.3449900738298,736.317212296052,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROSES ON BLUE TEACUP CANDLE ,178.66666666666666,281.7487060011693,1229.9710636840202,2480.637730350687,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROSES REGENCY TEACUP AND SAUCER ,33.977653631284916,58.532038228999355,255.52100785803535,493.36458327702974,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ROSES WHITE ROUND CANDLE,118.0,160.8591516410138,702.2289637290676,1528.2289637290676,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROTATING LEAVES T-LIGHT HOLDER,17.403614457831324,25.398396254705975,110.87643631321343,232.7017375180327,B,"Medium Priority → Moderate stock, weekly review",High Risk
ROTATING SILVER ANGELS T-LIGHT HLDR,143.19417475728156,714.4764490580384,3119.039553003129,4121.3987763041005,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ROUND ARTICULATED BLUE CLOCK W/SUCK,1.0,0.0,0.0,7.0,C,"Low Priority → Low stock, minimal monitoring",Low Risk
ROUND ARTICULATED PINK CLOCK W/SUCK,5.5,7.231873892705818,31.570670724582335,70.07067072458233,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROUND BLUE CLOCK W/SUCKER,6.857142857142857,6.986381310057719,30.498975392625898,78.4989753926259,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROUND BLUE CLOCK WITH SUCKER,21.1,28.942279722847605,126.34722296117157,274.0472229611716,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROUND CACTUS CANDLE,7.7631578947368425,10.713553453267364,46.76990685698546,101.11201212014336,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROUND CAKE TIN VINTAGE GREEN,4.146892655367232,5.343954098154698,23.328976376411944,52.35722496398257,B,"Medium Priority → Moderate stock, weekly review",High Risk
ROUND CAKE TIN VINTAGE RED,6.111650485436893,12.043909915102212,52.57756423957208,95.35911763763033,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ROUND CONTAINER SET OF 5 RETROSPOT,16.719298245614034,27.71786579108949,121.00205659853418,238.03714431783243,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ROUND FOOD CONTAINER S/5 RETROSPOT,18.0,8.48528137423857,37.04240812906201,163.042408129062,C,"Low Priority → Low stock, minimal monitoring",Low Risk
ROUND GEORGIAN SILVER MIRROR,15.0,14.983324063771697,65.40954632161883,170.40954632161885,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROUND PINK HEART MIRROR,5.318181818181818,7.335078913266562,32.02121117503644,69.24848390230918,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROUND PURPLE CLOCK W/SUCKER,8.6,5.561774297230456,24.279868203925652,84.47986820392565,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROUND PURPLE CLOCK WITH SUCKER,15.291666666666666,20.777243334468363,90.7028410075882,197.74450767425486,C,"Low Priority → Low stock, minimal monitoring",High Risk
"ROUND SNACK BOXES ,SET 4, FRUITS ",16.8,10.73312629199899,46.85535188214896,164.45535188214896,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
"ROUND SNACK BOXES ,SET4, WOODLAND ",22.0,18.33030277982336,80.02074730968212,234.02074730968212,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
ROUND SNACK BOXES SET OF 4 FRUITS ,31.164444444444445,144.96024976311037,632.8224719239496,850.9735830350608,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ROUND SNACK BOXES SET OF 4 SKULLS,8.899665551839465,14.392040814767848,62.82830541003577,125.12596427291203,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ROUND SNACK BOXES SET OF4 WOODLAND ,32.5054704595186,51.71451313829855,225.75917254558865,453.29746576221885,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
ROUND STORAGE TIN VINTAGE LEAF,11.373333333333333,21.113447318182264,92.1705360232369,171.78386935657022,C,"Low Priority → Low stock, minimal monitoring",High Risk
ROUND WHITE CONFETTI IN TUBE,9.9375,6.413202528118589,27.996769344872632,97.55926934487263,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
RUBY DROP CHANDELIER EARRINGS,3.6,2.1908902300206647,9.564308652485032,34.76430865248503,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
RUBY GLASS CLUSTER BRACELET,3.7,3.2335051500740732,14.115833308735265,40.01583330873527,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
RUBY GLASS CLUSTER EARRINGS,1.0,0.0,0.0,7.0,C,"Low Priority → Low stock, minimal monitoring",Low Risk
RUBY GLASS CLUSTER NECKLACE,2.2,2.16794833886788,9.46415606380199,24.864156063801993,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
RUSSIAN FOLKART STACKING TINS,1.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1.5185185185185186,0.8489980687832693,3.706292293398157,14.335921923027787,A,"High Priority → Maintain high stock, frequent monitoring",Medium Risk
RUSTIC MIRROR WITH LACE HEART,10.30232558139535,29.430737805842295,128.479581673419,200.59586074318645,B,"Medium Priority → Moderate stock, weekly review",High Risk
RUSTIC STRAWBERRY JAM POT LARGE ,9.321428571428571,9.564802650104692,41.755047100121125,107.00504710012112,C,"Low Priority → Low stock, minimal monitoring",High Risk
RUSTIC STRAWBERRY JAM POT SMALL,17.73913043478261,14.84531573289993,64.80707237975484,188.9809854232331,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
RUSTIC STRAWBERRY JAMPOT LARGE ,20.0,14.53272169966796,63.44244635888499,203.44244635888498,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
RUSTIC STRAWBERRY JAMPOT SMALL,12.0,0.0,0.0,84.0,C,"Low Priority → Low stock, minimal monitoring",Low Risk
"RUSTIC WOODEN CABINET, GLASS DOORS",11.3125,25.447249360196086,111.08970404024849,190.27720404024848,B,"Medium Priority → Moderate stock, weekly review",High Risk
S/12 MINI RABBIT EASTER,6.4714285714285715,8.7422370177509,38.16414533473054,83.46414533473055,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/12 VANILLA  BOTANICAL T-LIGHTS,5.032258064516129,5.718228567408041,24.962867703158253,60.18867415477116,B,"Medium Priority → Moderate stock, weekly review",High Risk
S/15 SILVER GLASS BAUBLES IN BAG,21.193877551020407,27.270942265093968,119.05101656553455,267.4081594226774,B,"Medium Priority → Moderate stock, weekly review",High Risk
S/16 BLACK SHINY/MAT BAUBLES,48.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
S/16 VINTAGE BLACK CUTLERY,7.96,16.77915373312969,73.24922218017062,128.96922218017062,B,"Medium Priority → Moderate stock, weekly review",High Risk
S/16 VINTAGE IVORY CUTLERY,4.516129032258065,5.212664072926252,22.75583112838847,54.36873435419493,B,"Medium Priority → Moderate stock, weekly review",High Risk
S/16 VINTAGE PISTACHIO CUTLERY,7.166666666666667,18.809541476992806,82.1128588884079,132.27952555507457,B,"Medium Priority → Moderate stock, weekly review",High Risk
S/16 VINTAGE RED CUTLERY,15.8125,29.48269266309756,128.70639006572284,239.39389006572284,B,"Medium Priority → Moderate stock, weekly review",High Risk
S/16 VINTAGE ROSE CUTLERY,3.325,3.8920530473102395,16.9907173468791,40.2657173468791,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/16 VINTAGE SKY BLUE CUTLERY,2.227272727272727,1.5715269548108204,6.860484676755719,22.451393767664808,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
S/2 BEACH HUT STOOLS,2.076923076923077,1.255755978254962,5.481989742644685,20.020451281106226,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
S/2 BEACH HUT TREASURE CHESTS,9.838709677419354,20.056747450161755,87.5575236722288,156.42849141416428,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/2 HYACINTH BULB CANDLES,1.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
S/2 ZINC HEART DESIGN PLANTERS,1.7358490566037736,1.2426854202496367,5.424930356779441,17.575873753005858,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
S/3 COLOURS FLOCK TEA TOWELS,1.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
S/3 ENGLISH LAVENDER SQU CANDLE,2.2,1.6431676725154984,7.173231489363773,22.573231489363774,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
S/3 FLWR FAIRY LAVENDER CANDLES,34.15384615384615,52.809162957839916,230.53785501768212,469.6147780946052,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/3 FLWR FAIRY LILLY CANDLES,28.363636363636363,47.48741460065546,207.30581757394074,405.8512721193953,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/3 FLWR FAIRY ROSE CANDLES,8.4,4.979959839195493,21.739963201440794,80.5399632014408,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
S/3 FLWR FAIRY SUMMER CANDLES,18.0,22.116574263272717,96.54967633296344,222.54967633296343,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/3 FRENCH VANILLA SQU CANDLE,2.3636363636363638,1.9116865471476894,8.34544786095989,24.890902406414437,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
S/3 PINK COL METAL BASKET W HANDLE,3.210526315789474,5.307607465968284,23.170305529307967,45.64398973983428,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/3 PINK SQUARE PLANTERS ROSES,1.9444444444444444,1.3491706481792793,5.889790518595816,19.500901629706927,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
S/3 POT POURI CUSHIONS BLUE COLOURS,7.666666666666667,8.959166627910582,39.111149305536905,92.77781597220357,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/3 PUPPIES CHRISTMAS DECORATIONS,20.2,21.93627133311402,95.76256575510077,237.1625657551008,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/3 RABBIT FLOWER/EGG/CARROT ROPE,7.6875,5.582338219778519,24.36963979524523,78.18213979524523,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
S/3 ROSE GARDEN SCENT SQU CANDLE,1.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
S/3 TEAR DROP CUT GLASS DECORATION,33.07692307692308,91.38422688340107,398.9368978441809,630.4753593826424,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 BLACK DINNER CANDLE SILVER FLOC,20.12121212121212,60.284615354871825,263.1718651850915,404.0203500335764,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 BLACK DISCO PARTITION PANEL,3.0,,,,C,"Low Priority → Low stock, minimal monitoring",Low Risk
S/4 BLACK LOVEBIRD COASTERS,3.3333333333333335,2.516611478423583,10.986241395490998,34.319574728824335,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
S/4 BLACK MINI ROSE CANDLE IN BOWL,11.61111111111111,19.226882635336803,83.93475740121013,165.2125351789879,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 BLUE DINNER CANDLE SILVER FLOCK,14.482758620689655,48.56484669980303,212.00933626563028,313.38864661045784,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 BLUE ROUND DECOUPAGE BOXES,176.48936170212767,801.6458849669012,3499.5768244151764,4735.00235633007,B,"Medium Priority → Moderate stock, weekly review",High Risk
S/4 BURGUNDY WINE DINNER CANDLES,38.85,126.87012629996244,553.850224938542,825.800224938542,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 CACTI CANDLES,7.731428571428571,11.015239480874573,48.08691409205367,102.20691409205367,A,"High Priority → Maintain high stock, frequent monitoring",High Risk
S/4 CONTEMPORY PINK ROSEBUD CANDLES,2.0,0.816496580927726,3.564407384124323,17.564407384124323,C,"Low Priority → Low stock, minimal monitoring",Low Risk
S/4 CONTEMPORY RED ROSEBUD CANDLES,3.0,2.0,8.730979326513149,29.73097932651315,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
S/4 FESTIVE GREEN DINNER CANDLES,39.833333333333336,134.33332116965838,586.4307249970692,865.2640583304026,C,"Low Priority → Low stock, minimal monitoring",High Risk
S/4 FESTIVE RED DINNER CANDLES,15.6,12.321873697963772,53.791012260413915,162.99101226041392,C,"Low Priority → Low stock, minimal monitoring",Medium Risk
